Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
CA-2015-124653,2015-12-24,2015-12-26,First Class,DB-13120,OFF-LA-10002271,21.560000000000002,7,0.0,10.348799999999999
CA-2015-101910,2015-11-27,2015-12-03,Standard Class,CD-11920,FUR-CH-10002647,283.92,5,0.2,17.74500000000002
CA-2017-105809,2017-02-20,2017-02-23,First Class,HW-14935,FUR-FU-10004090,22.23,1,0.0,7.335899999999999
CA-2017-105809,2017-02-20,2017-02-23,First Class,HW-14935,TEC-PH-10001580,215.968,2,0.2,18.89719999999999
CA-2016-136133,2016-08-18,2016-08-23,Second Class,HW-14935,OFF-AP-10000576,355.32,9,0.0,99.48960000000001
CA-2016-115504,2016-03-12,2016-03-17,Standard Class,MC-18130,OFF-PA-10003953,12.96,2,0.0,6.2208000000000006
CA-2017-135783,2017-04-22,2017-04-24,First Class,GM-14440,FUR-FU-10000794,18.28,2,0.0,6.215199999999999
CA-2014-134313,2014-11-01,2014-11-07,Standard Class,RA-19915,OFF-AR-10001897,43.176,3,0.2,4.3176000000000005
CA-2014-134313,2014-11-01,2014-11-07,Standard Class,RA-19915,TEC-PH-10001795,1983.968,4,0.2,247.9959999999998
CA-2015-140921,2015-02-03,2015-02-05,First Class,AA-10375,FUR-FU-10003347,28.4,2,0.0,11.076
CA-2015-140921,2015-02-03,2015-02-05,First Class,AA-10375,TEC-AC-10004901,149.97,3,0.0,50.9898
CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,OFF-AR-10003190,11.52,4,0.0,3.2256
CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,FUR-TA-10002903,1298.55,5,0.0,311.652
CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,OFF-AP-10000240,213.92,4,0.0,62.03679999999997
CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,TEC-AC-10001101,25.78,2,0.0,2.5779999999999994
CA-2017-143686,2017-05-14,2017-05-14,Same Day,PJ-19015,FUR-FU-10000794,18.28,2,0.0,6.215199999999999
CA-2017-143686,2017-05-14,2017-05-14,Same Day,PJ-19015,TEC-AC-10001838,1399.93,7,0.0,601.9699
CA-2015-106565,2015-03-20,2015-03-23,First Class,BW-11110,OFF-PA-10000061,51.84,8,0.0,24.883200000000002
CA-2016-149370,2016-09-15,2016-09-19,Standard Class,DB-13210,OFF-PA-10003651,5.344,1,0.2,1.8703999999999998
CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,OFF-PA-10000304,41.47200000000001,8,0.2,14.5152
CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,OFF-BI-10003094,3.168000000000001,3,0.7,-2.4288
CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,FUR-CH-10001394,1228.465,5,0.3,0.0
CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,OFF-BI-10004230,31.086000000000006,3,0.7,-22.79639999999999
CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,OFF-PA-10003395,335.52,4,0.2,117.43199999999999
CA-2017-101434,2017-06-20,2017-06-27,Standard Class,TR-21325,TEC-AC-10002402,239.96999999999997,3,0.0,71.99099999999999
CA-2017-101434,2017-06-20,2017-06-27,Standard Class,TR-21325,OFF-LA-10003223,9.82,2,0.0,4.8118
US-2014-102071,2014-05-09,2014-05-15,Standard Class,PG-18820,TEC-AC-10003441,67.8,4,0.0,4.067999999999998
US-2014-102071,2014-05-09,2014-05-15,Standard Class,PG-18820,TEC-AC-10000109,167.97,3,0.0,40.31280000000001
CA-2017-126956,2017-08-21,2017-08-28,Standard Class,GT-14710,OFF-FA-10002280,35.0,7,0.0,16.8
CA-2017-126956,2017-08-21,2017-08-28,Standard Class,GT-14710,OFF-SU-10000381,37.24,4,0.0,10.799599999999998
CA-2017-126956,2017-08-21,2017-08-28,Standard Class,GT-14710,OFF-EN-10004459,15.28,2,0.0,7.4872
CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,FUR-CH-10000665,301.96,2,0.0,90.58799999999997
CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,OFF-AP-10003884,180.66,3,0.0,50.58480000000001
CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,TEC-PH-10001557,191.98,2,0.0,51.834599999999995
CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,TEC-PH-10002085,65.99,1,0.0,17.157400000000003
CA-2016-165316,2016-07-23,2016-07-27,Standard Class,JB-15400,OFF-AR-10002956,35.216,2,0.2,2.6411999999999995
CA-2016-165316,2016-07-23,2016-07-27,Standard Class,JB-15400,OFF-AP-10003266,23.696,2,0.2,6.5164
CA-2016-165316,2016-07-23,2016-07-27,Standard Class,JB-15400,TEC-MA-10004002,265.475,1,0.5,-111.49950000000007
US-2014-115987,2014-09-08,2014-09-13,Second Class,LH-17020,OFF-BI-10001071,51.18399999999998,4,0.8,-79.33519999999999
US-2017-156083,2017-11-04,2017-11-11,Standard Class,JL-15175,OFF-PA-10001560,9.664000000000001,2,0.2,3.2615999999999996
US-2016-137547,2016-03-07,2016-03-12,Standard Class,EB-13705,TEC-PH-10002365,21.072,3,0.2,1.5804
CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,OFF-AR-10004648,60.449999999999996,3,0.0,16.3215
CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,OFF-AR-10002578,11.52,4,0.0,3.3407999999999998
CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,FUR-BO-10001519,186.048,4,0.2,9.302400000000006
CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,OFF-BI-10001294,37.44,4,0.2,11.699999999999996
CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,OFF-BI-10001636,26.976,4,0.2,8.767199999999999
CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,OFF-SU-10002503,11.36,2,0.0,3.2943999999999996
CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,OFF-LA-10004093,14.62,2,0.0,6.8713999999999995
CA-2015-114300,2015-10-13,2015-10-17,Standard Class,AF-10885,TEC-PH-10001552,83.72,7,0.0,23.441600000000005
CA-2015-114300,2015-10-13,2015-10-17,Standard Class,AF-10885,FUR-CH-10001891,287.94,3,0.0,77.74380000000002
CA-2017-107503,2017-01-01,2017-01-06,Standard Class,GA-14725,FUR-FU-10003878,48.896,4,0.2,8.556799999999999
CA-2014-107755,2014-02-07,2014-02-12,Standard Class,CK-12760,TEC-AC-10000710,115.36,7,0.0,49.60480000000001
CA-2016-152534,2016-06-20,2016-06-25,Second Class,DP-13105,OFF-AR-10002335,5.16,2,0.0,1.3416000000000001
CA-2016-152534,2016-06-20,2016-06-25,Second Class,DP-13105,OFF-PA-10001870,38.88,6,0.0,18.6624
CA-2016-113747,2016-05-28,2016-06-04,Standard Class,VD-21670,OFF-AR-10003373,185.88,6,0.0,50.187599999999996
CA-2016-123274,2016-02-19,2016-02-24,Standard Class,GT-14710,FUR-FU-10004090,44.46,2,0.0,14.671799999999998
CA-2016-123274,2016-02-19,2016-02-24,Standard Class,GT-14710,OFF-ST-10000736,242.94,3,0.0,9.71759999999999
CA-2014-125612,2014-08-03,2014-08-08,Standard Class,BK-11260,OFF-PA-10001019,39.96,2,0.0,18.7812
CA-2014-125612,2014-08-03,2014-08-08,Standard Class,BK-11260,OFF-SU-10002537,102.30000000000001,10,0.0,26.598000000000006
CA-2014-125612,2014-08-03,2014-08-08,Standard Class,BK-11260,OFF-ST-10003221,21.36,2,0.0,5.767200000000001
CA-2017-161984,2017-04-10,2017-04-15,Standard Class,SJ-20125,OFF-PA-10004569,7.61,1,0.0,3.5766999999999998
CA-2017-161984,2017-04-10,2017-04-15,Standard Class,SJ-20125,OFF-FA-10000624,7.16,2,0.0,3.58
CA-2014-133851,2014-06-09,2014-06-16,Standard Class,CM-12445,OFF-SU-10001225,7.36,2,0.0,0.14719999999999978
CA-2014-133851,2014-06-09,2014-06-16,Standard Class,CM-12445,OFF-AR-10003752,23.1,2,0.0,10.626
CA-2016-134474,2016-01-05,2016-01-07,Second Class,AJ-10795,TEC-AC-10001714,191.472,6,0.2,40.6878
CA-2016-134474,2016-01-05,2016-01-07,Second Class,AJ-10795,OFF-AR-10003958,5.248,2,0.2,0.5903999999999991
CA-2016-134474,2016-01-05,2016-01-07,Second Class,AJ-10795,TEC-PH-10002923,59.184000000000005,2,0.2,5.178600000000001
CA-2014-149020,2014-01-10,2014-01-15,Standard Class,AJ-10780,OFF-LA-10004272,2.89,1,0.0,1.3583
CA-2014-149020,2014-01-10,2014-01-15,Standard Class,AJ-10780,FUR-FU-10000965,51.94,1,0.0,21.2954
CA-2016-134362,2016-09-29,2016-10-02,First Class,LS-16945,OFF-LA-10004853,15.936000000000002,4,0.2,5.1792
CA-2014-136742,2014-04-06,2014-04-10,Standard Class,GP-14740,OFF-BI-10003719,44.91000000000001,6,0.7,-35.928
CA-2016-158099,2016-09-03,2016-09-05,First Class,PK-18910,OFF-BI-10000545,1141.4700000000003,5,0.7,-760.9800000000002
CA-2016-158099,2016-09-03,2016-09-05,First Class,PK-18910,TEC-PH-10002496,280.78200000000004,3,0.4,-46.797000000000025
CA-2015-131128,2015-10-19,2015-10-20,First Class,TB-21520,OFF-PA-10003591,34.44,3,0.0,17.22
CA-2014-148488,2014-12-10,2014-12-15,Standard Class,SM-20005,OFF-PA-10004470,11.36,2,0.0,5.225599999999999
CA-2014-148488,2014-12-10,2014-12-15,Standard Class,SM-20005,OFF-BI-10000315,106.344,7,0.2,37.2204
CA-2017-114636,2017-08-25,2017-08-29,Standard Class,GA-14725,OFF-PA-10001790,192.16000000000003,5,0.2,67.25599999999999
CA-2016-116736,2016-01-17,2016-01-21,Standard Class,CC-12430,FUR-FU-10004017,322.59000000000003,3,0.0,64.518
CA-2016-116736,2016-01-17,2016-01-21,Standard Class,CC-12430,TEC-AC-10003628,29.99,1,0.0,13.195600000000002
CA-2016-116736,2016-01-17,2016-01-21,Standard Class,CC-12430,TEC-AC-10002049,371.96999999999997,3,0.0,66.95459999999997
US-2014-158638,2014-09-17,2014-09-21,Standard Class,AG-10765,OFF-BI-10003712,5.892000000000001,4,0.7,-4.1244
CA-2017-111689,2017-11-30,2017-12-02,Second Class,HP-14815,OFF-BI-10003984,68.47200000000001,3,0.2,23.109299999999998
CA-2017-111689,2017-11-30,2017-12-02,Second Class,HP-14815,FUR-CH-10004287,1242.8999999999999,5,0.1,262.3899999999999
CA-2015-129098,2015-10-09,2015-10-13,Standard Class,DK-13090,OFF-ST-10001321,30.84,2,0.0,8.326800000000002
US-2017-123463,2017-12-23,2017-12-23,Same Day,GZ-14470,OFF-AR-10001118,13.48,4,0.0,5.931200000000001
CA-2016-165148,2016-10-22,2016-10-24,First Class,PM-19135,FUR-FU-10000732,31.400000000000002,5,0.0,10.047999999999998
CA-2014-134061,2014-04-29,2014-05-04,Standard Class,LL-16840,FUR-FU-10001424,17.46,2,0.0,5.936399999999999
CA-2015-143602,2015-04-25,2015-04-28,Second Class,JS-15595,OFF-BI-10002071,13.943999999999999,3,0.2,4.5318
CA-2017-115364,2017-06-26,2017-07-02,Standard Class,OT-18730,OFF-ST-10002486,83.76,12,0.0,1.6751999999999967
CA-2017-150707,2017-10-14,2017-10-19,Standard Class,EL-13735,OFF-BI-10001078,37.66,7,0.0,18.453400000000002
CA-2014-104976,2014-12-09,2014-12-16,Standard Class,CK-12760,OFF-PA-10003845,34.68,6,0.0,16.9932
CA-2017-132934,2017-06-20,2017-06-26,Standard Class,JE-15475,TEC-AC-10000927,149.95,5,0.0,14.994999999999994
CA-2017-132934,2017-06-20,2017-06-26,Standard Class,JE-15475,OFF-BI-10001098,51.312,3,0.2,18.600599999999996
CA-2017-133256,2017-06-26,2017-06-27,First Class,TH-21550,OFF-PA-10001622,4.54,1,0.0,2.0429999999999997
CA-2017-133256,2017-06-26,2017-06-27,First Class,TH-21550,OFF-AR-10003158,15.92,4,0.0,5.412799999999999
CA-2017-133256,2017-06-26,2017-06-27,First Class,TH-21550,TEC-PH-10002660,543.92,8,0.0,135.98000000000002
CA-2016-105494,2016-11-10,2016-11-12,First Class,PC-18745,OFF-ST-10002205,155.82000000000002,7,0.0,42.07140000000001
CA-2016-105494,2016-11-10,2016-11-12,First Class,PC-18745,OFF-BI-10003364,70.00800000000001,3,0.2,24.5028
CA-2016-140634,2016-10-03,2016-10-06,Second Class,HL-15040,OFF-EN-10001099,15.648,2,0.2,5.085599999999999
CA-2014-144407,2014-09-09,2014-09-15,Standard Class,MS-17365,OFF-LA-10003923,103.60000000000001,7,0.0,51.800000000000004
CA-2017-160983,2017-10-29,2017-10-31,Second Class,GB-14530,OFF-PA-10002250,46.96,8,0.0,22.5408
US-2016-114622,2016-04-10,2016-04-12,First Class,JR-16210,OFF-BI-10004716,8.904000000000002,2,0.7,-6.5296
CA-2017-150959,2017-11-11,2017-11-13,First Class,TD-20995,OFF-LA-10001045,10.440000000000001,5,0.2,3.392999999999999
CA-2017-150959,2017-11-11,2017-11-13,First Class,TD-20995,OFF-BI-10001510,18.336,4,0.8,-32.08800000000001
CA-2017-132353,2017-09-15,2017-09-17,First Class,DB-13060,TEC-PH-10004536,323.97600000000006,3,0.2,20.248499999999993
CA-2016-130477,2016-04-08,2016-04-12,Standard Class,LC-17140,OFF-PA-10002947,20.04,3,0.0,9.6192
CA-2016-130477,2016-04-08,2016-04-12,Standard Class,LC-17140,OFF-ST-10002583,64.96,2,0.0,2.598399999999998
CA-2016-130477,2016-04-08,2016-04-12,Standard Class,LC-17140,OFF-PA-10000019,12.96,2,0.0,6.2208000000000006
CA-2017-143259,2017-12-30,2018-01-03,Standard Class,PO-18865,FUR-BO-10003441,323.136,4,0.2,12.117599999999968
CA-2017-143259,2017-12-30,2018-01-03,Standard Class,PO-18865,TEC-PH-10004774,90.93,7,0.0,2.7278999999999964
CA-2017-143259,2017-12-30,2018-01-03,Standard Class,PO-18865,OFF-BI-10003684,52.775999999999996,3,0.2,19.791
CA-2017-137596,2017-09-02,2017-09-07,Standard Class,BE-11335,TEC-PH-10001494,1199.8,4,0.0,323.946
CA-2017-137596,2017-09-02,2017-09-07,Standard Class,BE-11335,TEC-AC-10004666,1928.7800000000002,7,0.0,829.3754000000002
CA-2017-137596,2017-09-02,2017-09-07,Standard Class,BE-11335,OFF-ST-10003816,352.38,2,0.0,81.04739999999998
CA-2015-133627,2015-05-31,2015-06-07,Standard Class,SC-20050,FUR-FU-10001935,22.200000000000003,6,0.0,9.102000000000002
CA-2017-102519,2017-11-27,2017-11-29,First Class,BM-11650,FUR-FU-10004091,46.94,1,0.0,19.2454
CA-2017-102519,2017-11-27,2017-11-29,First Class,BM-11650,TEC-AC-10001772,143.73000000000002,9,0.0,56.05470000000001
US-2014-141215,2014-06-15,2014-06-21,Standard Class,KL-16555,FUR-TA-10001520,99.918,2,0.3,-18.55620000000002
US-2014-141215,2014-06-15,2014-06-21,Standard Class,KL-16555,FUR-CH-10003379,797.944,4,0.3,-56.99599999999998
US-2014-141215,2014-06-15,2014-06-21,Standard Class,KL-16555,OFF-BI-10002706,8.567999999999998,3,0.8,-14.5656
CA-2016-165218,2016-03-05,2016-03-11,Standard Class,RW-19630,OFF-EN-10000056,149.352,3,0.2,50.40629999999998
CA-2016-165218,2016-03-05,2016-03-11,Standard Class,RW-19630,OFF-ST-10001558,12.991999999999999,1,0.2,-0.8119999999999998
CA-2014-138296,2014-12-05,2014-12-12,Standard Class,RC-19825,OFF-ST-10002444,24.56,2,0.0,6.876799999999999
CA-2015-111164,2015-04-11,2015-04-15,Standard Class,SE-20110,TEC-AC-10002473,85.14,3,0.0,34.907399999999996
CA-2015-111164,2015-04-11,2015-04-15,Standard Class,SE-20110,TEC-PH-10004531,21.99,1,0.0,10.5552
CA-2015-111164,2015-04-11,2015-04-15,Standard Class,SE-20110,OFF-AP-10004487,406.59999999999997,5,0.0,113.84799999999998
CA-2016-149797,2016-09-15,2016-09-20,Standard Class,AH-10075,OFF-BI-10003650,841.5680000000001,2,0.2,294.5487999999999
CA-2014-132962,2014-09-13,2014-09-16,First Class,JM-15535,OFF-PA-10003543,15.552000000000003,3,0.2,5.4432
CA-2014-132962,2014-09-13,2014-09-16,First Class,JM-15535,TEC-AC-10004353,252.00000000000003,5,0.2,53.550000000000004
CA-2015-115091,2015-10-05,2015-10-09,Standard Class,JJ-15760,OFF-AR-10000658,46.2,4,0.0,12.936
CA-2015-115091,2015-10-05,2015-10-09,Standard Class,JJ-15760,OFF-AP-10000696,28.84,2,0.0,9.517199999999999
CA-2017-144932,2017-04-14,2017-04-17,First Class,AB-10165,OFF-AR-10003560,14.592000000000002,3,0.2,2.5535999999999985
CA-2017-144932,2017-04-14,2017-04-17,First Class,AB-10165,OFF-AR-10001468,89.856,3,0.2,21.3408
CA-2017-144932,2017-04-14,2017-04-17,First Class,AB-10165,OFF-PA-10004971,13.872000000000002,3,0.2,5.028600000000001
CA-2017-114216,2017-09-02,2017-09-06,Standard Class,RK-19300,OFF-PA-10002195,12.192,3,0.2,4.1148
CA-2016-140081,2016-06-20,2016-06-24,Standard Class,CG-12040,OFF-PA-10001745,45.056000000000004,8,0.2,15.206399999999997
CA-2016-140081,2016-06-20,2016-06-24,Standard Class,CG-12040,OFF-BI-10004826,29.718000000000007,6,0.7,-21.79319999999999
CA-2016-140081,2016-06-20,2016-06-24,Standard Class,CG-12040,OFF-PA-10001870,15.552000000000003,3,0.2,5.4432
CA-2016-140081,2016-06-20,2016-06-24,Standard Class,CG-12040,OFF-AP-10001058,447.696,2,0.2,33.577199999999976
US-2017-111745,2017-11-05,2017-11-06,First Class,RA-19885,TEC-AC-10003911,159.99,1,0.0,54.39659999999999
CA-2015-148250,2015-12-13,2015-12-17,Standard Class,RP-19270,OFF-PA-10000289,12.96,2,0.0,6.2208000000000006
CA-2015-148250,2015-12-13,2015-12-17,Standard Class,RP-19270,OFF-AP-10003040,134.48,4,0.0,34.9648
CA-2016-105760,2016-06-19,2016-06-20,First Class,KC-16255,OFF-PA-10000350,17.12,2,0.0,8.0464
CA-2016-142958,2016-12-13,2016-12-20,Standard Class,RW-19630,OFF-BI-10001759,6.096,2,0.2,2.2098
CA-2016-142958,2016-12-13,2016-12-20,Standard Class,RW-19630,FUR-TA-10000577,1114.272,4,0.2,41.78520000000003
CA-2015-120880,2015-05-29,2015-06-03,Standard Class,JL-15850,OFF-PA-10004101,32.400000000000006,5,0.0,15.552000000000001
CA-2015-120880,2015-05-29,2015-06-03,Standard Class,JL-15850,OFF-ST-10001496,540.5699999999999,3,0.0,140.5482
CA-2015-120880,2015-05-29,2015-06-03,Standard Class,JL-15850,OFF-BI-10002931,167.76,5,0.2,62.91
US-2015-140200,2015-07-26,2015-07-28,First Class,CA-12775,FUR-TA-10002356,393.165,3,0.5,-204.44580000000005
US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,FUR-FU-10003601,516.488,7,0.2,-12.912200000000027
US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,FUR-FU-10000576,1007.2320000000001,6,0.2,75.54240000000001
US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,FUR-TA-10004154,2065.32,12,0.4,-619.5960000000001
US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,OFF-PA-10000788,15.552000000000003,3,0.2,5.4432
US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,OFF-PA-10002479,25.344,6,0.2,7.92
CA-2017-131156,2017-04-03,2017-04-07,Standard Class,KH-16360,FUR-FU-10001940,25.472,4,0.2,7.641600000000002
CA-2017-136539,2017-12-28,2018-01-01,Standard Class,GH-14665,OFF-AR-10001958,27.168000000000003,2,0.2,2.7168
CA-2017-136539,2017-12-28,2018-01-01,Standard Class,GH-14665,FUR-BO-10004709,78.85279999999999,2,0.32,-11.595999999999997
CA-2017-119305,2017-11-30,2017-12-04,Standard Class,SW-20275,OFF-ST-10000604,173.79999999999998,5,0.0,43.44999999999999
CA-2017-102414,2017-05-15,2017-05-18,Second Class,JA-15970,TEC-PH-10002923,29.592000000000002,1,0.2,2.5893000000000006
CA-2017-102414,2017-05-15,2017-05-18,Second Class,JA-15970,OFF-BI-10004465,4.752000000000001,2,0.7,-3.1679999999999993
CA-2017-102414,2017-05-15,2017-05-18,Second Class,JA-15970,OFF-PA-10002333,15.552000000000003,3,0.2,5.6376
CA-2015-112571,2015-09-22,2015-09-22,Same Day,DL-12925,FUR-FU-10004188,204.6,2,0.0,53.196
CA-2017-152142,2017-11-14,2017-11-19,Standard Class,LW-16990,FUR-CH-10002965,321.568,2,0.2,28.137200000000007
CA-2015-160059,2015-11-27,2015-12-01,Standard Class,TB-21190,OFF-BI-10000145,6.24,2,0.0,3.0576
CA-2016-120859,2016-09-01,2016-09-04,First Class,CV-12805,OFF-EN-10001335,21.88,2,0.0,10.94
CA-2014-127488,2014-09-22,2014-09-24,Second Class,MS-17365,OFF-LA-10001613,4.608,2,0.2,1.6704
CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,OFF-LA-10004055,9.82,2,0.0,4.8118
CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,OFF-AR-10004344,35.97,3,0.0,9.711899999999998
CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,OFF-PA-10004621,12.96,2,0.0,6.2208000000000006
CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,OFF-PA-10001281,191.6,4,0.0,91.96799999999999
CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,OFF-LA-10001613,8.64,3,0.0,4.2336
CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,OFF-ST-10001097,501.81000000000006,3,0.0,0.0
CA-2014-115791,2014-01-16,2014-01-18,Second Class,DL-13315,FUR-FU-10001095,127.10400000000001,6,0.2,28.598399999999998
CA-2014-115791,2014-01-16,2014-01-18,Second Class,DL-13315,TEC-PH-10004614,124.19999999999999,3,0.4,-31.05000000000001
CA-2014-115791,2014-01-16,2014-01-18,Second Class,DL-13315,OFF-BI-10001575,18.588000000000005,2,0.7,-13.6312
CA-2014-115791,2014-01-16,2014-01-18,Second Class,DL-13315,OFF-LA-10001074,30.072000000000003,3,0.2,10.149299999999997
US-2017-103247,2017-10-05,2017-10-08,Second Class,PO-19195,TEC-PH-10003555,160.92999999999998,7,0.0,3.2186000000000092
US-2017-103247,2017-10-05,2017-10-08,Second Class,PO-19195,OFF-BI-10004492,75.792,3,0.2,25.57979999999999
US-2017-100209,2017-07-09,2017-07-15,Standard Class,TD-20995,OFF-BI-10002012,1.0800000000000003,2,0.7,-0.792
CA-2017-159366,2017-01-07,2017-01-10,First Class,BW-11110,TEC-MA-10000822,3059.982,2,0.1,679.9959999999996
CA-2016-145499,2016-05-30,2016-05-31,First Class,RW-19690,OFF-BI-10000848,3.2820000000000005,2,0.7,-2.6256000000000004
CA-2015-157035,2015-12-09,2015-12-12,First Class,KB-16600,OFF-PA-10004156,34.019999999999996,3,0.0,16.6698
CA-2016-144939,2016-10-03,2016-10-08,Standard Class,EB-13870,FUR-CH-10003199,599.292,6,0.1,93.22319999999998
CA-2014-163419,2014-11-11,2014-11-14,Second Class,TZ-21580,OFF-AR-10000034,3.3920000000000003,1,0.2,0.8055999999999999
CA-2014-163419,2014-11-11,2014-11-14,Second Class,TZ-21580,TEC-PH-10000560,559.984,2,0.2,55.99840000000003
CA-2014-163419,2014-11-11,2014-11-14,Second Class,TZ-21580,FUR-CH-10000665,603.92,5,0.2,75.48999999999992
CA-2017-100314,2017-09-29,2017-10-05,Standard Class,AS-10630,OFF-LA-10001569,7.968000000000001,2,0.2,2.5896
CA-2017-100314,2017-09-29,2017-10-05,Standard Class,AS-10630,OFF-EN-10000461,27.968000000000004,4,0.2,9.4392
CA-2017-100314,2017-09-29,2017-10-05,Standard Class,AS-10630,TEC-MA-10003066,336.51,3,0.4,44.86799999999997
CA-2015-146829,2015-03-10,2015-03-10,Same Day,TS-21340,OFF-BI-10004022,1.1119999999999997,2,0.8,-1.8904
CA-2017-167899,2017-05-21,2017-05-26,Standard Class,JG-15805,FUR-FU-10004071,520.0500000000001,5,0.0,72.80700000000003
CA-2017-167899,2017-05-21,2017-05-26,Standard Class,JG-15805,OFF-AR-10001988,17.97,3,0.0,5.2113
CA-2015-153549,2015-03-29,2015-03-31,Second Class,SL-20155,FUR-CH-10004086,1166.92,5,0.2,131.27849999999995
CA-2016-110023,2016-09-09,2016-09-11,First Class,TS-21610,OFF-BI-10001036,14.624000000000002,2,0.2,5.484
CA-2016-105585,2016-08-26,2016-08-27,First Class,RF-19735,OFF-FA-10002983,10.23,3,0.0,4.9104
CA-2016-105585,2016-08-26,2016-08-27,First Class,RF-19735,OFF-PA-10003625,154.9,5,0.0,69.705
CA-2014-117639,2014-05-21,2014-05-25,Standard Class,MW-18235,OFF-BI-10003925,2715.9300000000003,7,0.0,1276.4871
CA-2014-117639,2014-05-21,2014-05-25,Standard Class,MW-18235,TEC-PH-10001530,617.97,3,0.0,173.0316
CA-2015-162537,2015-10-28,2015-11-03,Standard Class,RD-19585,OFF-EN-10003862,10.67,1,0.0,4.9082
CA-2015-162537,2015-10-28,2015-11-03,Standard Class,RD-19585,OFF-ST-10004258,36.63,3,0.0,9.890100000000004
CA-2015-162537,2015-10-28,2015-11-03,Standard Class,RD-19585,FUR-FU-10002885,24.1,5,0.0,9.158000000000001
CA-2015-162537,2015-10-28,2015-11-03,Standard Class,RD-19585,FUR-FU-10001918,33.11,7,0.0,12.912900000000004
CA-2016-155488,2016-11-13,2016-11-17,Standard Class,FM-14290,OFF-AR-10002956,44.02,2,0.0,11.4452
CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,TEC-AC-10003033,2309.65,7,0.0,762.1844999999998
CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,FUR-TA-10002903,1090.782,7,0.4,-290.8752
CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,OFF-PA-10004621,19.44,3,0.0,9.3312
CA-2015-126445,2015-08-27,2015-08-31,Standard Class,RA-19945,OFF-ST-10000046,484.65000000000003,3,0.0,92.08350000000002
CA-2015-111199,2015-11-13,2015-11-17,Standard Class,JK-15730,OFF-PA-10001790,115.296,3,0.2,40.353599999999986
CA-2015-105312,2015-11-06,2015-11-09,First Class,MT-17815,OFF-EN-10002600,7.080000000000001,3,0.2,2.477999999999999
CA-2015-105312,2015-11-06,2015-11-09,First Class,MT-17815,OFF-BI-10002049,4.401,3,0.7,-3.5207999999999995
US-2017-106705,2017-12-26,2018-01-01,Standard Class,PO-18850,OFF-PA-10001509,44.75,5,0.0,20.584999999999994
CA-2017-135034,2017-08-01,2017-08-03,First Class,AT-10735,TEC-PH-10003931,95.98400000000001,2,0.2,5.999000000000002
CA-2014-158540,2014-11-24,2014-11-26,First Class,VG-21790,FUR-FU-10001602,151.72,4,0.0,27.30959999999999
CA-2017-118437,2017-06-17,2017-06-21,Second Class,PF-19165,FUR-FU-10004848,155.25,3,0.0,46.574999999999996
CA-2017-118437,2017-06-17,2017-06-21,Second Class,PF-19165,OFF-ST-10003722,14.03,1,0.0,4.068699999999998
US-2015-126214,2015-12-21,2015-12-24,Second Class,JS-15880,FUR-TA-10003748,1618.37,13,0.0,356.04139999999995
US-2015-126214,2015-12-21,2015-12-24,Second Class,JS-15880,TEC-AC-10003198,99.6,1,0.0,36.852
CA-2015-133025,2015-09-17,2015-09-19,Second Class,MO-17800,OFF-PA-10004100,32.400000000000006,5,0.0,15.552000000000001
